run_id,model,segment,curve,alpha,epsilon_smooth,epsilon_bound,kappa,n_triples,satisfied,violation_ratio
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.3,151676,143784,0.052031962868219095
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.4,151676,143904,0.05124080276378595
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.5,151676,143994,0.050647432685461125
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.6,151676,144071,0.05013977161844985
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.7,151676,144138,0.04969804056014138
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.8,151676,144198,0.04930246050792475
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,1.9,151676,144254,0.048933252459189336
20251217_184957,ALL,ALL,Inserted-only,0.5,0.01,0.02,2.0,151676,144305,0.04859700941480527
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.0,151676,53182,0.6493710277169756
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.1,151676,57163,0.6231242912524064
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.2,151676,61141,0.5968973337904481
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.3,151676,65119,0.5706703763284897
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.4,151676,68843,0.5461180410875814
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.5,151676,72383,0.522778818006804
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.6,151676,75432,0.502676758353332
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.7,151676,77974,0.48591735014109017
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.8,151676,79832,0.47366755452411724
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,0.9,151676,81315,0.4638901342334977
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.0,151676,82565,0.45564888314565255
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.1,151676,83644,0.44853503520662463
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.2,151676,84533,0.4426738574329492
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.3,151676,85265,0.437847780795907
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.4,151676,85950,0.43333157519976795
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.5,151676,86562,0.42929665866715894
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.6,151676,87089,0.4258221472085234
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.7,151676,87563,0.42269706479601254
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.8,151676,88011,0.4197434004061289
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,1.9,151676,88436,0.4169413750362615
20251217_184957,ALL,ALL,Mixed-stream,0.5,0.01,0.02,2.0,151676,88813,0.4144558137081674
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.0,151676,120755,0.2038621799098077
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.1,151676,126251,0.16762704712677023
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.2,151676,130456,0.13990347846725915
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.3,151676,133493,0.11988053482423056
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.4,151676,135823,0.10451884279648727
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.5,151676,137558,0.09307998628655823
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.6,151676,138951,0.0838959360742636
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.7,151676,140042,0.07670297212479227
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.8,151676,140812,0.07162636145467971
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,0.9,151676,141341,0.06813866399430368
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.0,151676,141733,0.06555420765315545
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.1,151676,141979,0.06393232943906746
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.2,151676,142206,0.06243571824151484
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.3,151676,142398,0.061169862074421766
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.4,151676,142555,0.06013476093778847
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.5,151676,142695,0.05921174081594982
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.6,151676,142810,0.05845354571586803
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.7,151676,142910,0.05779424562884039
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.8,151676,142994,0.05724043355573727
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,1.9,151676,143067,0.05675914449220709
20251217_184957,ALL,ALL,Upsampled,0.5,0.01,0.02,2.0,151676,143130,0.05634378543737972
